id_usuario,tipo,nombre_empresa,documento_nit,telefono,correo,direccion
450,Proveedor,GlobalTrade Colombia & Cía,960084354-3,3111437625,globaltradec@empresa.co,"Calle 89 #62-18, Cúcuta"
451,Cliente,Corporación Integral Corp,849385809-6,3158949832,corporacióni@hotmail.com,"Carrera 25 #29-5, Manizales"
452,Cliente,Distribuciones Andinas SA,859741440-3,3204431982,distribucion@gmail.com,"Carrera 119 #57-79, Bucaramanga"
453,Cliente,Red de Proveedores SAS,908680595-0,3177381619,reddeproveed@empresa.co,"Diagonal 79 #96-74, Ibagué"
454,Proveedor,Comercial del Norte & Cía,921228026-7,3211711620,comercialdel@hotmail.com,"Transversal 69 #51-95, Medellín"
455,Proveedor,Servicios y Bienes SA Corp,850962563-4,3157678001,serviciosybi@empresa.co,"Avenida 60 #22-55, Cartagena"
456,,Comercial del Norte Corp,924441027-7,3019399643,comercialdel@gmail.com,"Carrera 100 #75-90, Cúcuta"
457,Proveedor,Inversiones Omega Ltda,848017352-7,3174387856,inversioneso@outlook.com,"Calle 33 #42-89, Cali"
458,Proveedor,Importadora del Valle,989576289-7,3187089179,importadorad@gmail.com,"Transversal 91 #50-94, Cúcuta"
459,Cliente,TechSupply SAS Ltda,811785948-2,3506623607,techsupplysa@yahoo.com,"Carrera 21 #19-23, Medellín"
460,Cliente,Grupo Comercial XYZ Corp,877518934-2,3013207395,grupocomerci@hotmail.com,"Calle 80 #98-33, Medellín"
461,Proveedor,Corporación Integral & Cía,963204442-7,3114638539,corporacióni@yahoo.com,"Diagonal 59 #53-57, Bogotá"
462,Cliente,Distribuciones Andinas SAS,966367179-8,3214483580,,"Carrera 19 #8-84, Pereira"
463,Cliente,Comercial del Norte Corp,888881954-1,3002826831,comercialdel@outlook.com,"Carrera 21 #87-37, Ibagué"
464,Proveedor,GlobalTrade Colombia & Cía,922228816-9,3131601296,globaltradec@gmail.com,"Avenida 42 #48-49, Bogotá"
465,Cliente,Cadena de Valor SAS,926383934-2,3015603979,cadenadevalo@empresa.co,"Transversal 53 #68-27, Barranquilla"
466,Proveedor,Importadora del Valle & Cía,929832293-9,3505818203,importadorad@outlook.com,"Transversal 109 #41-34, Cúcuta"
467,Proveedor,GlobalTrade Colombia SA,964897210-9,3159719216,globaltradec@outlook.com,"Diagonal 104 #24-79, Barranquilla"
468,Proveedor,Logística Express,806438907-7,3182978465,logísticaexp@hotmail.com,"Transversal 54 #53-6, Pereira"
469,OTRO,Logística Express,985225045-4,3122138100,logísticaexp@empresa.co,"Avenida 65 #71-42, Medellín"
470,Proveedor,Inversiones Omega Ltda,847145075-3,3136669639,inversioneso@outlook.com,"Diagonal 103 #5-83, Cali"
471,Cliente,Red de Proveedores & Cía,924143364-6,3501939897,reddeproveed@yahoo.com,"Avenida 73 #93-87, Pereira"
472,Cliente,Distribuciones Andinas SAS,894917581-1,3105705338,distribucion@gmail.com,"Avenida 49 #81-69, Cali"
473,Proveedor,Distribuidora Latina SAS,882753663-5,3191530633,distribuidor@empresa.co,"Diagonal 12 #64-31, Pereira"
474,Cliente,Grupo Comercial XYZ SAS,846979626-1,3131627384,grupocomerci@hotmail.com,"Calle 57 #65-4, Bucaramanga"
475,Cliente,  PROVEEDORES UNIDOS SAS  ,929781011-8,3126491819,proveedoresu@hotmail.com,"Calle 106 #67-87, Cali"
476,Cliente,Comercial del Norte Ltda,991576315-8,3011068952,comercialdel@empresa.co,"Calle 88 #77-12, Pereira"
477,Cliente,Comercial del Norte,806034498-9,3206236888,comercialdel@hotmail.com,"Avenida 26 #25-37, Cartagena"
478,Proveedor,  RED DE PROVEEDORES CORP  ,873190057-2,3105590865,reddeproveed@gmail.com,"Calle 80 #72-66, Bogotá"
479,Cliente,Soluciones Empresariales & Cía,872759995-2,3195752443,solucionesem@yahoo.com,"Carrera 22 #10-40, Ibagué"
480,Proveedor,Cadena de Valor SAS Ltda,,3151846511,cadenadevalo@gmail.com,"Diagonal 7 #12-55, Manizales"
481,Cliente,GlobalTrade Colombia & Cía,965440888-5,3126575607,globaltradec@hotmail.com,"Transversal 11 #97-98, Bucaramanga"
482,Cliente,Suministros Globales Corp,826108837-7,3128808058,suministrosg@outlook.com,"Carrera 29 #19-79, Cartagena"
483,Cliente,Distribuidora Latina SAS,887177391-7,3151507747,distribuidor@gmail.com,"Diagonal 15 #45-62, Bucaramanga"
484,Proveedor,Grupo Comercial XYZ SA,936351700-1,3142794848,grupocomerci@empresa.co,"Transversal 84 #10-39, Cúcuta"
485,Proveedor,Nexo Comercial Ltda,966664820-3,3163667917,nexocomercia@outlook.com,"Diagonal 9 #44-27, Ibagué"
486,Cliente,Almacenes Progreso & Cía,946170321-3,3102306851,almacenespro@yahoo.com,"Diagonal 15 #76-77, Bucaramanga"
487,Proveedor,Importadora del Valle Ltda,882687708-6,,importadorad@yahoo.com,"Diagonal 42 #64-83, Medellín"
488,Proveedor,  PROVEEDORES UNIDOS & CÍA  ,839386287-2,3159912993,proveedoresu@empresa.co,"Diagonal 79 #74-58, Barranquilla"
489,Cliente,Inversiones Omega SA,916696148-5,3011136218,inversioneso@yahoo.com,"Transversal 52 #17-38, Medellín"
490,Proveedor,Cadena de Valor SAS,988805184-8,3217027124,cadenadevalo@gmail.com,"Avenida 111 #4-31, Manizales"
491,,Distribuidora Latina Corp,991065284-6,3147401599,distribuidor@outlook.com,"Transversal 28 #85-23, Bucaramanga"
492,Proveedor,Soluciones Empresariales Ltda,877435808-2,3101194661,solucionesem@gmail.com,"Calle 19 #93-63, Manizales"
493,Proveedor,Proveedores Unidos,972400764-6,3218650891,proveedoresu@yahoo.com,"Diagonal 80 #24-59, Cúcuta"
494,Cliente,Red de Proveedores Ltda,860596866-2,3141124654,reddeproveed@yahoo.com,
495,OTRO,Cadena de Valor SAS & Cía,808982352-0,3179107893,cadenadevalo@empresa.co,"Calle 75 #62-89, Bogotá"
496,Proveedor,Red de Proveedores & Cía,940487518-9,3015114298,reddeproveed@outlook.com,"Calle 88 #82-70, Ibagué"
497,Proveedor,Comercial del Norte SA,,3168872413,comercialdel@yahoo.com,"Avenida 54 #46-38, Cartagena"
498,Cliente,GlobalTrade Colombia Corp,995144982-9,3122030419,globaltradec@outlook.com,"Transversal 22 #74-7, Cartagena"
499,Cliente,GlobalTrade Colombia,930126822-1,3109482495,globaltradec@gmail.com,
500,Proveedor,Abastecedores Nacionales,962087110-2,3503535634,abastecedore@outlook.com,"Avenida 104 #23-34, Barranquilla"
501,Cliente,Servicios y Bienes SA,822656344-2,3173586212,serviciosybi@outlook.com,"Diagonal 99 #50-31, Bucaramanga"
502,Cliente,TechSupply SAS SAS,814582966-4,3202946062,techsupplysa@gmail.com,"Carrera 60 #52-61, Cartagena"
503,Cliente,Cadena de Valor SAS SAS,983478307-6,3155406118,cadenadevalo@hotmail.com,"Transversal 112 #56-2, Cartagena"
504,Cliente,Red de Proveedores Ltda,942338818-0,3019913623,reddeproveed@empresa.co,
505,Cliente,Importadora del Valle SA,923777895-3,3194270310,importadorad@yahoo.com,"Avenida 87 #89-24, Pereira"
506,Proveedor,Distribuciones Andinas,,3162743274,distribucion@outlook.com,"Avenida 29 #93-37, Cartagena"
507,cliente,Distribuciones Andinas & Cía,815269120-9,3184637715,distribucion@yahoo.com,"Calle 91 #16-12, Ibagué"
508,Proveedor,Importadora del Valle Corp,868004295-4,3152270273,importadorad@outlook.com,
509,Proveedor,Suministros Globales SA,902756825-6,3132007616,suministrosg@empresa.co,"Avenida 23 #57-9, Bucaramanga"
510,Cliente,Logística Express & Cía,847900204-7,3013413781,logísticaexp@yahoo.com,"Diagonal 28 #79-83, Bogotá"
511,Proveedor,Abastecedores Nacionales,819574180-1,3175204309,abastecedore@outlook.com,"Calle 115 #64-20, Medellín"
512,Proveedor,Distribuidora Latina SA,987919636-5,3507565434,distribuidor@yahoo.com,"Calle 66 #91-99, Bucaramanga"
513,Proveedor,Distribuidora Latina Corp,944989698-3,3007449562,distribuidor@outlook.com,"Calle 73 #69-46, Pereira"
514,Proveedor,Distribuidora Latina,,3216705306,distribuidor@gmail.com,"Diagonal 98 #99-38, Barranquilla"
515,cliente,Comercial del Norte Ltda,880227396-6,3502791270,comercialdel@empresa.co,"Diagonal 11 #81-57, Barranquilla"
516,Proveedor,Distribuciones Andinas Corp,931327363-6,3016162867,distribucion@outlook.com,"Transversal 107 #58-3, Medellín"
517,Proveedor,Inversiones Omega Corp,908852686-1,3119776491,inversioneso@outlook.com,"Transversal 20 #95-75, Barranquilla"
518,Proveedor,Comercial del Norte Corp,931236674-0,3151768424,comercialdel@hotmail.com,"Carrera 2 #23-81, Medellín"
519,Proveedor,Importadora del Valle Ltda,958656760-1,3212783941,importadorad@gmail.com,"Diagonal 77 #79-29, Bogotá"
520,Cliente,Almacenes Progreso SA,887036155-1,3183304005,almacenespro@empresa.co,"Carrera 98 #6-76, Cali"
521,,Importadora del Valle SA,911442141-2,3197206350,importadorad@yahoo.com,"Carrera 57 #32-75, Medellín"
522,Cliente,TechSupply SAS,821668810-0,3004010048,techsupplysa@gmail.com,"Transversal 114 #37-54, Bucaramanga"
523,Cliente,Logística Express SAS,940415060-7,3145014011,logísticaexp@hotmail.com,"Transversal 89 #5-77, Cali"
524,Cliente,GlobalTrade Colombia,893376230-6,3004953366,globaltradec@hotmail.com,"Calle 68 #13-80, Pereira"
525,Proveedor,Cadena de Valor SAS & Cía,924612035-3,3121890350,cadenadevalo@hotmail.com,"Calle 102 #20-88, Bucaramanga"
526,Proveedor,TechSupply SAS Corp,814502926-5,3124516332,,"Avenida 43 #79-98, Bucaramanga"
527,Proveedor,Comercial del Norte & Cía,842425045-0,3159638650,comercialdel@gmail.com,"Calle 115 #31-93, Bucaramanga"
528,Proveedor,Inversiones Omega Ltda,981691220-5,3112847722,inversioneso@empresa.co,"Carrera 13 #31-95, Manizales"
529,Proveedor,Distribuidora Latina SAS,926430484-9,3151911663,distribuidor@outlook.com,"Carrera 28 #79-59, Cali"
530,Proveedor,Proveedores Unidos Ltda,969656877-5,3124392535,proveedoresu@empresa.co,
531,Cliente,Importadora del Valle Ltda,912266104-2,3206764248,importadorad@hotmail.com,"Avenida 78 #21-82, Ibagué"
532,Proveedor,Nexo Comercial & Cía,823212776-6,3219753827,,"Carrera 76 #61-60, Cartagena"
533,Proveedor,Almacenes Progreso Corp,866526746-5,3144731363,almacenespro@yahoo.com,"Carrera 117 #74-1, Manizales"
534,Proveedor,Comercial del Norte Ltda,914272341-8,3149040805,comercialdel@gmail.com,"Diagonal 64 #31-11, Cúcuta"
535,Proveedor,Almacenes Progreso SAS,896208792-4,3112522188,almacenespro@gmail.com,"Diagonal 86 #40-21, Bucaramanga"
536,Cliente,Nexo Comercial,924489799-2,3217800818,nexocomercia@hotmail.com,"Avenida 81 #60-91, Medellín"
537,Cliente,Suministros Globales Ltda,942517841-0,3128145454,suministrosg@empresa.co,"Transversal 70 #74-27, Bogotá"
538,Proveedor,Inversiones Omega Corp,938173521-5,3501865076,inversioneso@gmail.com,"Diagonal 47 #60-80, Medellín"
539,Proveedor,TechSupply SAS Corp,950527385-3,3106619187,techsupplysa@hotmail.com,"Transversal 15 #84-62, Ibagué"
540,Proveedor,Logística Express Corp,886023850-5,3505485520,logísticaexp@yahoo.com,"Diagonal 36 #7-9, Pereira"
541,Proveedor,Corporación Integral & Cía,,3189939831,corporacióni@empresa.co,"Diagonal 80 #48-87, Bogotá"
542,Proveedor,Red de Proveedores,904873035-2,3122290961,reddeproveed@gmail.com,"Carrera 36 #15-90, Cali"
543,Proveedor,Logística Express & Cía,878697073-6,3183215051,logísticaexp@outlook.com,
544,Proveedor,Suministros Globales,939484561-5,3146751103,suministrosg@empresa.co,"Diagonal 76 #86-90, Cúcuta"
545,Cliente,Red de Proveedores Ltda,952270458-2,3506142132,reddeproveed@hotmail.com,"Avenida 30 #62-48, Cartagena"
546,Cliente,Comercial del Norte SAS,,3103697606,comercialdel@yahoo.com,"Avenida 24 #23-91, Cali"
547,Cliente,Importadora del Valle,954222926-2,3155368907,importadorad@empresa.co,"Carrera 27 #72-91, Medellín"
548,Cliente,Soluciones Empresariales SAS,920374268-8,3109953043,solucionesem@empresa.co,"Calle 118 #4-52, Bucaramanga"
549,Proveedor,Red de Proveedores SA,801152742-8,3166557966,reddeproveed@empresa.co,"Diagonal 115 #38-97, Ibagué"
550,Cliente,Nexo Comercial Corp,890914909-1,3199035971,,"Carrera 87 #71-15, Cartagena"
551,Cliente,GlobalTrade Colombia SAS,,3131923311,globaltradec@yahoo.com,"Carrera 75 #68-29, Cartagena"
552,Cliente,Suministros Globales & Cía,981747819-1,3167617330,suministrosg@hotmail.com,"Diagonal 41 #78-78, Cúcuta"
553,Proveedor,Soluciones Empresariales Ltda,992190060-6,3137477894,solucionesem@empresa.co,"Calle 37 #45-45, Cartagena"
554,proveedor,Cadena de Valor SAS,995381647-7,3197972774,cadenadevalo@outlook.com,"Avenida 21 #94-55, Manizales"
555,Cliente,Proveedores Unidos SAS,927402991-8,3132109238,proveedoresu@yahoo.com,"Diagonal 12 #1-53, Cartagena"
556,Proveedor,Cadena de Valor SAS Ltda,853487795-2,3217405029,cadenadevalo@empresa.co,"Transversal 63 #6-39, Ibagué"
557,OTRO,Cadena de Valor SAS Corp,860269188-0,3201041048,cadenadevalo@hotmail.com,"Avenida 39 #82-82, Bucaramanga"
558,Cliente,Almacenes Progreso SAS,984641499-3,3003002438,almacenespro@empresa.co,"Diagonal 9 #77-96, Pereira"
559,Cliente,Nexo Comercial Ltda,,3193006281,nexocomercia@empresa.co,"Transversal 94 #74-3, Cartagena"
560,Cliente,Comercial del Norte SAS,923760547-2,3133739867,,"Avenida 47 #54-82, Pereira"
561,Proveedor,Grupo Comercial XYZ & Cía,937939987-3,3204074382,grupocomerci@gmail.com,"Transversal 97 #22-70, Pereira"
562,Cliente,Grupo Comercial XYZ SA,825725084-8,3176899361,grupocomerci@hotmail.com,"Calle 18 #67-37, Pereira"
563,Proveedor,Almacenes Progreso SA,827492584-3,3109445363,almacenespro@hotmail.com,"Carrera 102 #72-79, Cúcuta"
564,Proveedor,Cadena de Valor SAS Corp,912030533-7,3502281784,cadenadevalo@gmail.com,"Carrera 119 #3-62, Pereira"
565,cliente,Soluciones Empresariales SAS,960430085-8,3206738565,solucionesem@hotmail.com,"Avenida 4 #96-16, Barranquilla"
566,Proveedor,Mercantil del Sur SA,856328766-2,3018127046,,"Calle 3 #62-97, Manizales"
567,Proveedor,Importadora del Valle,925918333-1,3505244844,importadorad@gmail.com,"Calle 39 #86-2, Bogotá"
568,Proveedor,GlobalTrade Colombia SAS,849601993-5,3002523024,globaltradec@hotmail.com,"Avenida 75 #45-46, Cali"
569,Proveedor,GlobalTrade Colombia SAS,826603479-9,3201234617,globaltradec@yahoo.com,"Carrera 92 #25-37, Cali"
570,Proveedor,Cadena de Valor SAS,,3218964404,cadenadevalo@empresa.co,"Transversal 24 #57-87, Bogotá"
571,OTRO,Soluciones Empresariales Ltda,857518739-8,3117838023,solucionesem@gmail.com,"Avenida 16 #60-15, Cúcuta"
572,Proveedor,Grupo Comercial XYZ & Cía,822078264-5,3152941503,grupocomerci@outlook.com,"Avenida 59 #77-95, Cartagena"
573,Cliente,Red de Proveedores SAS,878004476-6,3112167847,reddeproveed@outlook.com,"Avenida 23 #2-87, Bucaramanga"
574,Proveedor,Distribuidora Latina Ltda,832002296-2,3147721360,distribuidor@yahoo.com,"Calle 95 #22-9, Pereira"
575,Cliente,Inversiones Omega SAS,832953718-3,3218125354,inversioneso@outlook.com,"Avenida 98 #92-99, Ibagué"
576,,Distribuidora Latina SA,978959747-9,3149129112,distribuidor@yahoo.com,"Avenida 19 #99-59, Bogotá"
577,Proveedor,Corporación Integral SAS,807978846-1,3191886716,corporacióni@gmail.com,"Diagonal 87 #4-23, Manizales"
578,Cliente,Inversiones Omega SAS,966957930-9,3012283746,inversioneso@yahoo.com,"Diagonal 102 #60-26, Cartagena"
579,Cliente,Corporación Integral & Cía,945609623-5,3201296459,corporacióni@gmail.com,"Diagonal 113 #16-50, Bucaramanga"
580,Cliente,Distribuidora Latina Ltda,809658608-0,3106084244,distribuidor@hotmail.com,"Diagonal 56 #18-40, Manizales"
581,Cliente,Importadora del Valle & Cía,977188496-8,3188882244,importadorad@outlook.com,"Transversal 110 #21-65, Medellín"
582,Cliente,Corporación Integral & Cía,965608483-5,3205772070,corporacióni@empresa.co,"Calle 4 #76-6, Cali"
583,Proveedor,Soluciones Empresariales Corp,967813230-5,3142633262,solucionesem@outlook.com,"Avenida 46 #53-45, Medellín"
584,Cliente,Mercantil del Sur SAS,959056508-1,3502098911,mercantildel@empresa.co,"Calle 44 #22-3, Cúcuta"
585,Cliente,Red de Proveedores Corp,952484600-8,3508066104,reddeproveed@empresa.co,"Calle 90 #61-76, Medellín"
586,Cliente,Distribuidora Latina & Cía,,3019193298,distribuidor@gmail.com,"Carrera 44 #64-65, Pereira"
587,Cliente,Grupo Comercial XYZ SA,854159168-7,3182263679,grupocomerci@yahoo.com,"Carrera 37 #34-7, Cartagena"
588,Proveedor,  DISTRIBUIDORA LATINA SAS  ,992657962-9,3016651204,distribuidor@empresa.co,"Calle 73 #68-61, Manizales"
589,Cliente,Suministros Globales Corp,935463142-4,3146257190,suministrosg@hotmail.com,"Diagonal 52 #33-80, Cúcuta"
590,Proveedor,Cadena de Valor SAS SAS,968535572-8,3214129604,cadenadevalo@yahoo.com,
591,Cliente,Cadena de Valor SAS & Cía,951965725-0,3164366315,cadenadevalo@empresa.co,"Diagonal 19 #31-20, Cartagena"
592,Proveedor,  ALMACENES PROGRESO SA  ,970168614-3,3217919567,almacenespro@empresa.co,"Avenida 83 #21-33, Ibagué"
593,Proveedor,  MERCANTIL DEL SUR  ,851517062-0,3116210006,mercantildel@outlook.com,"Diagonal 72 #56-55, Medellín"
594,Proveedor,Abastecedores Nacionales SAS,869362874-4,3183952542,abastecedore@gmail.com,"Diagonal 101 #3-8, Bogotá"
595,Cliente,Grupo Comercial XYZ,897558637-1,3143358208,grupocomerci@hotmail.com,"Calle 74 #95-65, Bogotá"
596,Cliente,Nexo Comercial & Cía,933265077-1,3113051464,nexocomercia@empresa.co,"Avenida 107 #75-95, Manizales"
597,Proveedor,Mercantil del Sur Ltda,838729306-1,3104592146,mercantildel@empresa.co,"Diagonal 53 #33-76, Medellín"
598,Proveedor,Soluciones Empresariales Corp,884957123-8,3148966730,solucionesem@hotmail.com,"Avenida 113 #19-47, Bucaramanga"
599,Proveedor,Grupo Comercial XYZ,998494520-0,3195021093,grupocomerci@empresa.co,"Transversal 50 #40-82, Pereira"
600,Proveedor,  IMPORTADORA DEL VALLE & CÍA  ,918756597-6,3007593035,importadorad@empresa.co,"Avenida 12 #97-31, Cartagena"
601,Cliente,TechSupply SAS Ltda,972987727-6,3201568440,techsupplysa@empresa.co,"Calle 106 #63-61, Manizales"
602,Cliente,Inversiones Omega Corp,826949729-2,3195378351,inversioneso@yahoo.com,"Calle 46 #54-78, Cúcuta"
603,Proveedor,Red de Proveedores Corp,813985170-2,3188439100,reddeproveed@hotmail.com,"Calle 52 #26-81, Cartagena"
604,Proveedor,Suministros Globales,867002447-8,3193182597,suministrosg@yahoo.com,"Diagonal 102 #41-58, Bucaramanga"
605,Proveedor,Proveedores Unidos SA,984540483-9,3216495887,proveedoresu@empresa.co,"Carrera 11 #54-48, Cali"
606,Proveedor,Distribuidora Latina & Cía,805565911-0,3504837070,,"Diagonal 26 #34-90, Cali"
607,Cliente,GlobalTrade Colombia Ltda,840064315-1,3133854188,globaltradec@yahoo.com,"Calle 2 #92-68, Manizales"
608,cliente,Red de Proveedores Corp,831812916-3,3194408213,reddeproveed@hotmail.com,"Avenida 37 #96-64, Manizales"
609,Cliente,GlobalTrade Colombia SAS,995074210-3,3144026104,globaltradec@outlook.com,"Carrera 4 #38-34, Barranquilla"
610,Cliente,Mercantil del Sur SA,823015301-0,3153234807,mercantildel@empresa.co,"Diagonal 88 #28-92, Manizales"
611,Proveedor,GlobalTrade Colombia SA,825576374-8,3001874304,globaltradec@empresa.co,"Carrera 61 #46-78, Ibagué"
612,Cliente,Comercial del Norte,,3146075231,comercialdel@outlook.com,"Avenida 17 #72-6, Ibagué"
613,Cliente,TechSupply SAS & Cía,891047061-7,3102504043,techsupplysa@empresa.co,"Transversal 56 #19-34, Bogotá"
614,Cliente,Proveedores Unidos Ltda,896795733-6,3125416038,proveedoresu@yahoo.com,"Avenida 67 #41-56, Cali"
615,Cliente,Corporación Integral SAS,814286723-3,3101915485,corporacióni@hotmail.com,"Carrera 5 #61-34, Cali"
616,Cliente,Almacenes Progreso,810949941-7,3139140297,almacenespro@outlook.com,"Diagonal 15 #93-19, Bogotá"
617,Proveedor,Logística Express SA,845176345-8,3215576682,logísticaexp@yahoo.com,"Transversal 28 #75-1, Cúcuta"
618,Proveedor,TechSupply SAS Ltda,866077383-7,3182582179,techsupplysa@empresa.co,"Calle 37 #88-88, Bogotá"
619,Cliente,Nexo Comercial,841278789-0,3018721431,nexocomercia@outlook.com,"Diagonal 81 #35-77, Medellín"
620,Cliente,Comercial del Norte Corp,887218831-9,3104546147,comercialdel@gmail.com,"Avenida 42 #8-96, Bogotá"
621,Proveedor,GlobalTrade Colombia Ltda,907067763-4,3105027876,globaltradec@outlook.com,"Calle 3 #27-21, Manizales"
622,Proveedor,Grupo Comercial XYZ Corp,832373849-4,3158253770,grupocomerci@empresa.co,"Transversal 17 #46-86, Bogotá"
623,Cliente,Servicios y Bienes SA SAS,919572536-6,3155504336,serviciosybi@yahoo.com,"Transversal 55 #12-97, Manizales"
624,Cliente,GlobalTrade Colombia SAS,969298552-6,3011678438,globaltradec@yahoo.com,"Avenida 60 #87-29, Cali"
625,Proveedor,Servicios y Bienes SA Corp,878034998-7,3142328472,serviciosybi@outlook.com,"Avenida 20 #17-88, Cartagena"
626,Cliente,Servicios y Bienes SA Ltda,952615137-0,,serviciosybi@gmail.com,"Transversal 14 #66-55, Manizales"
627,Cliente,Nexo Comercial SA,868413515-9,3019446398,nexocomercia@gmail.com,"Calle 95 #85-60, Cali"
628,Proveedor,  DISTRIBUIDORA LATINA  ,911736677-4,3138633602,distribuidor@outlook.com,"Transversal 104 #34-44, Cali"
629,Cliente,Suministros Globales Corp,980766789-1,3149965341,suministrosg@gmail.com,"Calle 51 #15-2, Cali"
630,Cliente,Red de Proveedores Corp,976554587-9,3199165848,reddeproveed@empresa.co,"Transversal 105 #79-47, Manizales"
631,Proveedor,Suministros Globales SAS,803724789-3,3011266510,suministrosg@hotmail.com,"Calle 27 #62-84, Cali"
632,Proveedor,Almacenes Progreso Corp,823110561-4,3208774990,almacenespro@hotmail.com,"Diagonal 55 #3-15, Cali"
633,Cliente,Red de Proveedores Ltda,805268790-7,3175070650,,"Avenida 73 #51-7, Pereira"
634,Cliente,Almacenes Progreso Ltda,997857952-9,3175878387,almacenespro@gmail.com,"Diagonal 52 #63-66, Ibagué"
635,OTRO,Corporación Integral SAS,941816816-0,3146299086,corporacióni@yahoo.com,"Calle 35 #83-54, Bucaramanga"
636,Cliente,Red de Proveedores Corp,805585317-2,3124224602,reddeproveed@outlook.com,"Avenida 57 #30-65, Barranquilla"
637,Cliente,  INVERSIONES OMEGA & CÍA  ,835207609-4,3197549342,inversioneso@outlook.com,"Avenida 102 #61-21, Ibagué"
638,Cliente,  SUMINISTROS GLOBALES CORP  ,834654093-2,3113622515,suministrosg@yahoo.com,"Diagonal 13 #54-64, Cartagena"
639,cliente,Cadena de Valor SAS,896311084-4,3133660958,cadenadevalo@hotmail.com,"Transversal 5 #9-44, Manizales"
640,Proveedor,Importadora del Valle & Cía,930557691-4,3136959954,importadorad@gmail.com,"Transversal 35 #20-89, Cúcuta"
641,Proveedor,Importadora del Valle Corp,917528211-7,3212861110,importadorad@gmail.com,"Transversal 79 #14-72, Medellín"
642,Proveedor,TechSupply SAS Corp,855132945-5,3105901010,techsupplysa@outlook.com,"Transversal 64 #94-13, Cali"
643,Proveedor,Inversiones Omega SAS,854194523-7,,inversioneso@hotmail.com,"Diagonal 44 #37-65, Cali"
644,Cliente,Soluciones Empresariales Corp,896809476-3,3109886057,solucionesem@outlook.com,"Carrera 18 #55-53, Manizales"
645,Cliente,Servicios y Bienes SA Corp,807989424-7,3101166911,serviciosybi@yahoo.com,"Calle 11 #44-41, Manizales"
646,Proveedor,TechSupply SAS Ltda,905566608-0,3183532555,techsupplysa@yahoo.com,"Calle 81 #92-85, Cúcuta"
647,Cliente,Almacenes Progreso Ltda,993689883-5,3506774002,almacenespro@gmail.com,"Avenida 116 #68-79, Cali"
648,Proveedor,Red de Proveedores Corp,946143050-9,3208417942,,"Diagonal 100 #26-39, Bogotá"
649,Proveedor,Inversiones Omega Ltda,939712521-8,3124585870,inversioneso@gmail.com,"Transversal 71 #40-67, Pereira"
650,Proveedor,TechSupply SAS,944937064-9,3125049009,techsupplysa@empresa.co,"Diagonal 65 #15-94, Medellín"
651,Cliente,Abastecedores Nacionales Corp,833235804-0,3203092954,abastecedore@outlook.com,"Avenida 74 #95-1, Bucaramanga"
652,Proveedor,Mercantil del Sur Corp,894042909-4,3123348331,mercantildel@outlook.com,"Transversal 95 #32-14, Pereira"
653,Cliente,Logística Express SA,826303409-2,3198141928,logísticaexp@outlook.com,"Calle 12 #8-55, Cali"
654,Cliente,Red de Proveedores,981683140-8,3149706452,reddeproveed@outlook.com,"Avenida 75 #64-82, Manizales"
655,cliente,Corporación Integral Corp,843712774-2,3163132786,corporacióni@outlook.com,"Diagonal 17 #91-66, Cúcuta"
656,Proveedor,Red de Proveedores Ltda,842101334-8,3132992563,reddeproveed@yahoo.com,
657,Proveedor,Servicios y Bienes SA SAS,899715008-4,3136087859,serviciosybi@empresa.co,"Diagonal 4 #19-19, Ibagué"
658,Proveedor,Grupo Comercial XYZ SA,849144392-7,3003052321,grupocomerci@yahoo.com,"Avenida 9 #6-54, Bucaramanga"
659,Cliente,Nexo Comercial Ltda,901282209-7,3213228175,nexocomercia@hotmail.com,"Transversal 82 #59-98, Bucaramanga"
660,Cliente,Proveedores Unidos Corp,823975306-9,3187872422,,"Carrera 116 #51-44, Cúcuta"
661,Cliente,Red de Proveedores Corp,973386898-1,3213778554,reddeproveed@gmail.com,"Transversal 81 #99-91, Cartagena"
662,Proveedor,Importadora del Valle Corp,851654156-9,3161887084,importadorad@yahoo.com,"Transversal 25 #97-61, Cúcuta"
663,Proveedor,Importadora del Valle Corp,805093183-4,3204452834,importadorad@hotmail.com,"Transversal 57 #11-69, Ibagué"
664,Cliente,Nexo Comercial,806244681-5,3144028421,nexocomercia@outlook.com,
665,Proveedor,Importadora del Valle,876598521-2,,importadorad@gmail.com,"Carrera 40 #53-87, Cali"
666,Proveedor,Inversiones Omega SAS,991475178-0,3127542102,inversioneso@gmail.com,"Avenida 19 #53-42, Cartagena"
667,Proveedor,Importadora del Valle,864323298-9,3174967662,importadorad@outlook.com,
668,Cliente,  INVERSIONES OMEGA LTDA  ,817571305-7,3007836611,inversioneso@hotmail.com,"Calle 35 #71-76, Bogotá"
669,Proveedor,Cadena de Valor SAS Corp,881768886-9,3148482340,cadenadevalo@gmail.com,"Transversal 27 #19-48, Cúcuta"
670,Cliente,Mercantil del Sur & Cía,949022546-7,,mercantildel@outlook.com,"Transversal 38 #84-22, Medellín"
671,Cliente,Corporación Integral SA,982535519-6,3134569422,corporacióni@yahoo.com,"Transversal 37 #6-21, Cúcuta"
672,Cliente,Grupo Comercial XYZ,987483191-1,3213342942,grupocomerci@yahoo.com,"Avenida 113 #56-27, Ibagué"
673,Cliente,Inversiones Omega Corp,970502117-4,3208595349,inversioneso@empresa.co,"Carrera 85 #42-44, Barranquilla"
