id_usuario,tipo,nombre_empresa,documento_nit,telefono,correo,direccion
442,Proveedor,Comercial Del Norte Sa,986972459-9,3121890622.0,comercialdel@outlook.com,"Calle 9 #50-85, Cartagena"
443,Proveedor,Soluciones Empresariales,878516183-6,3117387106.0,solucionesem@yahoo.com,"Calle 116 #41-63, Ibagué"
444,Cliente,Techsupply Sas Sas,950508415-0,3005150551.0,Sin correo,"Avenida 43 #63-51, Cali"
445,Cliente,Soluciones Empresariales Sa,863405732-8,3122040350.0,solucionesem@empresa.co,"Diagonal 114 #4-72, Cartagena"
446,Proveedor,Inversiones Omega Ltda,823567294-6,3164815608.0,inversioneso@outlook.com,"Carrera 74 #20-55, Cartagena"
447,Proveedor,Inversiones Omega Ltda,855500982-2,3174394202.0,inversioneso@hotmail.com,"Avenida 89 #91-68, Cali"
448,Proveedor,Proveedores Unidos Corp,885227240-1,3169941610.0,proveedoresu@gmail.com,"Carrera 41 #19-94, Medellín"
449,Cliente,Almacenes Progreso Ltda,918918110-4,3104153002.0,almacenespro@gmail.com,"Carrera 24 #4-98, Ibagué"
450,Proveedor,Globaltrade Colombia & Cía,960084354-3,3111437625.0,globaltradec@empresa.co,"Calle 89 #62-18, Cúcuta"
451,Cliente,Corporación Integral Corp,849385809-6,3158949832.0,corporacióni@hotmail.com,"Carrera 25 #29-5, Manizales"
452,Cliente,Distribuciones Andinas Sa,859741440-3,3204431982.0,distribucion@gmail.com,"Carrera 119 #57-79, Bucaramanga"
453,Cliente,Red De Proveedores Sas,908680595-0,3177381619.0,reddeproveed@empresa.co,"Diagonal 79 #96-74, Ibagué"
454,Proveedor,Comercial Del Norte & Cía,921228026-7,3211711620.0,comercialdel@hotmail.com,"Transversal 69 #51-95, Medellín"
455,Proveedor,Servicios Y Bienes Sa Corp,850962563-4,3157678001.0,serviciosybi@empresa.co,"Avenida 60 #22-55, Cartagena"
457,Proveedor,Inversiones Omega Ltda,848017352-7,3174387856.0,inversioneso@outlook.com,"Calle 33 #42-89, Cali"
458,Proveedor,Importadora Del Valle,989576289-7,3187089179.0,importadorad@gmail.com,"Transversal 91 #50-94, Cúcuta"
459,Cliente,Techsupply Sas Ltda,811785948-2,3506623607.0,techsupplysa@yahoo.com,"Carrera 21 #19-23, Medellín"
460,Cliente,Grupo Comercial Xyz Corp,877518934-2,3013207395.0,grupocomerci@hotmail.com,"Calle 80 #98-33, Medellín"
461,Proveedor,Corporación Integral & Cía,963204442-7,3114638539.0,corporacióni@yahoo.com,"Diagonal 59 #53-57, Bogotá"
462,Cliente,Distribuciones Andinas Sas,966367179-8,3214483580.0,Sin correo,"Carrera 19 #8-84, Pereira"
463,Cliente,Comercial Del Norte Corp,888881954-1,3002826831.0,comercialdel@outlook.com,"Carrera 21 #87-37, Ibagué"
464,Proveedor,Globaltrade Colombia & Cía,922228816-9,3131601296.0,globaltradec@gmail.com,"Avenida 42 #48-49, Bogotá"
465,Cliente,Cadena De Valor Sas,926383934-2,3015603979.0,cadenadevalo@empresa.co,"Transversal 53 #68-27, Barranquilla"
466,Proveedor,Importadora Del Valle & Cía,929832293-9,3505818203.0,importadorad@outlook.com,"Transversal 109 #41-34, Cúcuta"
467,Proveedor,Globaltrade Colombia Sa,964897210-9,3159719216.0,globaltradec@outlook.com,"Diagonal 104 #24-79, Barranquilla"
468,Proveedor,Logística Express,806438907-7,3182978465.0,logísticaexp@hotmail.com,"Transversal 54 #53-6, Pereira"
470,Proveedor,Inversiones Omega Ltda,847145075-3,3136669639.0,inversioneso@outlook.com,"Diagonal 103 #5-83, Cali"
471,Cliente,Red De Proveedores & Cía,924143364-6,3501939897.0,reddeproveed@yahoo.com,"Avenida 73 #93-87, Pereira"
472,Cliente,Distribuciones Andinas Sas,894917581-1,3105705338.0,distribucion@gmail.com,"Avenida 49 #81-69, Cali"
473,Proveedor,Distribuidora Latina Sas,882753663-5,3191530633.0,distribuidor@empresa.co,"Diagonal 12 #64-31, Pereira"
474,Cliente,Grupo Comercial Xyz Sas,846979626-1,3131627384.0,grupocomerci@hotmail.com,"Calle 57 #65-4, Bucaramanga"
475,Cliente,Proveedores Unidos Sas,929781011-8,3126491819.0,proveedoresu@hotmail.com,"Calle 106 #67-87, Cali"
476,Cliente,Comercial Del Norte Ltda,991576315-8,3011068952.0,comercialdel@empresa.co,"Calle 88 #77-12, Pereira"
477,Cliente,Comercial Del Norte,806034498-9,3206236888.0,comercialdel@hotmail.com,"Avenida 26 #25-37, Cartagena"
478,Proveedor,Red De Proveedores Corp,873190057-2,3105590865.0,reddeproveed@gmail.com,"Calle 80 #72-66, Bogotá"
479,Cliente,Soluciones Empresariales & Cía,872759995-2,3195752443.0,solucionesem@yahoo.com,"Carrera 22 #10-40, Ibagué"
480,Proveedor,Cadena De Valor Sas Ltda,Sin documento,3151846511.0,cadenadevalo@gmail.com,"Diagonal 7 #12-55, Manizales"
481,Cliente,Globaltrade Colombia & Cía,965440888-5,3126575607.0,globaltradec@hotmail.com,"Transversal 11 #97-98, Bucaramanga"
482,Cliente,Suministros Globales Corp,826108837-7,3128808058.0,suministrosg@outlook.com,"Carrera 29 #19-79, Cartagena"
483,Cliente,Distribuidora Latina Sas,887177391-7,3151507747.0,distribuidor@gmail.com,"Diagonal 15 #45-62, Bucaramanga"
484,Proveedor,Grupo Comercial Xyz Sa,936351700-1,3142794848.0,grupocomerci@empresa.co,"Transversal 84 #10-39, Cúcuta"
485,Proveedor,Nexo Comercial Ltda,966664820-3,3163667917.0,nexocomercia@outlook.com,"Diagonal 9 #44-27, Ibagué"
486,Cliente,Almacenes Progreso & Cía,946170321-3,3102306851.0,almacenespro@yahoo.com,"Diagonal 15 #76-77, Bucaramanga"
487,Proveedor,Importadora Del Valle Ltda,882687708-6,Sin teléfono,importadorad@yahoo.com,"Diagonal 42 #64-83, Medellín"
488,Proveedor,Proveedores Unidos & Cía,839386287-2,3159912993.0,proveedoresu@empresa.co,"Diagonal 79 #74-58, Barranquilla"
489,Cliente,Inversiones Omega Sa,916696148-5,3011136218.0,inversioneso@yahoo.com,"Transversal 52 #17-38, Medellín"
490,Proveedor,Cadena De Valor Sas,988805184-8,3217027124.0,cadenadevalo@gmail.com,"Avenida 111 #4-31, Manizales"
492,Proveedor,Soluciones Empresariales Ltda,877435808-2,3101194661.0,solucionesem@gmail.com,"Calle 19 #93-63, Manizales"
493,Proveedor,Proveedores Unidos,972400764-6,3218650891.0,proveedoresu@yahoo.com,"Diagonal 80 #24-59, Cúcuta"
494,Cliente,Red De Proveedores Ltda,860596866-2,3141124654.0,reddeproveed@yahoo.com,Sin dirección
496,Proveedor,Red De Proveedores & Cía,940487518-9,3015114298.0,reddeproveed@outlook.com,"Calle 88 #82-70, Ibagué"
497,Proveedor,Comercial Del Norte Sa,Sin documento,3168872413.0,comercialdel@yahoo.com,"Avenida 54 #46-38, Cartagena"
498,Cliente,Globaltrade Colombia Corp,995144982-9,3122030419.0,globaltradec@outlook.com,"Transversal 22 #74-7, Cartagena"
499,Cliente,Globaltrade Colombia,930126822-1,3109482495.0,globaltradec@gmail.com,Sin dirección
500,Proveedor,Abastecedores Nacionales,962087110-2,3503535634.0,abastecedore@outlook.com,"Avenida 104 #23-34, Barranquilla"
501,Cliente,Servicios Y Bienes Sa,822656344-2,3173586212.0,serviciosybi@outlook.com,"Diagonal 99 #50-31, Bucaramanga"
502,Cliente,Techsupply Sas Sas,814582966-4,3202946062.0,techsupplysa@gmail.com,"Carrera 60 #52-61, Cartagena"
503,Cliente,Cadena De Valor Sas Sas,983478307-6,3155406118.0,cadenadevalo@hotmail.com,"Transversal 112 #56-2, Cartagena"
504,Cliente,Red De Proveedores Ltda,942338818-0,3019913623.0,reddeproveed@empresa.co,Sin dirección
505,Cliente,Importadora Del Valle Sa,923777895-3,3194270310.0,importadorad@yahoo.com,"Avenida 87 #89-24, Pereira"
506,Proveedor,Distribuciones Andinas,Sin documento,3162743274.0,distribucion@outlook.com,"Avenida 29 #93-37, Cartagena"
507,Cliente,Distribuciones Andinas & Cía,815269120-9,3184637715.0,distribucion@yahoo.com,"Calle 91 #16-12, Ibagué"
508,Proveedor,Importadora Del Valle Corp,868004295-4,3152270273.0,importadorad@outlook.com,Sin dirección
509,Proveedor,Suministros Globales Sa,902756825-6,3132007616.0,suministrosg@empresa.co,"Avenida 23 #57-9, Bucaramanga"
510,Cliente,Logística Express & Cía,847900204-7,3013413781.0,logísticaexp@yahoo.com,"Diagonal 28 #79-83, Bogotá"
511,Proveedor,Abastecedores Nacionales,819574180-1,3175204309.0,abastecedore@outlook.com,"Calle 115 #64-20, Medellín"
512,Proveedor,Distribuidora Latina Sa,987919636-5,3507565434.0,distribuidor@yahoo.com,"Calle 66 #91-99, Bucaramanga"
513,Proveedor,Distribuidora Latina Corp,944989698-3,3007449562.0,distribuidor@outlook.com,"Calle 73 #69-46, Pereira"
514,Proveedor,Distribuidora Latina,Sin documento,3216705306.0,distribuidor@gmail.com,"Diagonal 98 #99-38, Barranquilla"
515,Cliente,Comercial Del Norte Ltda,880227396-6,3502791270.0,comercialdel@empresa.co,"Diagonal 11 #81-57, Barranquilla"
516,Proveedor,Distribuciones Andinas Corp,931327363-6,3016162867.0,distribucion@outlook.com,"Transversal 107 #58-3, Medellín"
517,Proveedor,Inversiones Omega Corp,908852686-1,3119776491.0,inversioneso@outlook.com,"Transversal 20 #95-75, Barranquilla"
518,Proveedor,Comercial Del Norte Corp,931236674-0,3151768424.0,comercialdel@hotmail.com,"Carrera 2 #23-81, Medellín"
519,Proveedor,Importadora Del Valle Ltda,958656760-1,3212783941.0,importadorad@gmail.com,"Diagonal 77 #79-29, Bogotá"
520,Cliente,Almacenes Progreso Sa,887036155-1,3183304005.0,almacenespro@empresa.co,"Carrera 98 #6-76, Cali"
522,Cliente,Techsupply Sas,821668810-0,3004010048.0,techsupplysa@gmail.com,"Transversal 114 #37-54, Bucaramanga"
523,Cliente,Logística Express Sas,940415060-7,3145014011.0,logísticaexp@hotmail.com,"Transversal 89 #5-77, Cali"
524,Cliente,Globaltrade Colombia,893376230-6,3004953366.0,globaltradec@hotmail.com,"Calle 68 #13-80, Pereira"
525,Proveedor,Cadena De Valor Sas & Cía,924612035-3,3121890350.0,cadenadevalo@hotmail.com,"Calle 102 #20-88, Bucaramanga"
526,Proveedor,Techsupply Sas Corp,814502926-5,3124516332.0,Sin correo,"Avenida 43 #79-98, Bucaramanga"
527,Proveedor,Comercial Del Norte & Cía,842425045-0,3159638650.0,comercialdel@gmail.com,"Calle 115 #31-93, Bucaramanga"
528,Proveedor,Inversiones Omega Ltda,981691220-5,3112847722.0,inversioneso@empresa.co,"Carrera 13 #31-95, Manizales"
529,Proveedor,Distribuidora Latina Sas,926430484-9,3151911663.0,distribuidor@outlook.com,"Carrera 28 #79-59, Cali"
530,Proveedor,Proveedores Unidos Ltda,969656877-5,3124392535.0,proveedoresu@empresa.co,Sin dirección
531,Cliente,Importadora Del Valle Ltda,912266104-2,3206764248.0,importadorad@hotmail.com,"Avenida 78 #21-82, Ibagué"
532,Proveedor,Nexo Comercial & Cía,823212776-6,3219753827.0,Sin correo,"Carrera 76 #61-60, Cartagena"
533,Proveedor,Almacenes Progreso Corp,866526746-5,3144731363.0,almacenespro@yahoo.com,"Carrera 117 #74-1, Manizales"
534,Proveedor,Comercial Del Norte Ltda,914272341-8,3149040805.0,comercialdel@gmail.com,"Diagonal 64 #31-11, Cúcuta"
535,Proveedor,Almacenes Progreso Sas,896208792-4,3112522188.0,almacenespro@gmail.com,"Diagonal 86 #40-21, Bucaramanga"
536,Cliente,Nexo Comercial,924489799-2,3217800818.0,nexocomercia@hotmail.com,"Avenida 81 #60-91, Medellín"
537,Cliente,Suministros Globales Ltda,942517841-0,3128145454.0,suministrosg@empresa.co,"Transversal 70 #74-27, Bogotá"
538,Proveedor,Inversiones Omega Corp,938173521-5,3501865076.0,inversioneso@gmail.com,"Diagonal 47 #60-80, Medellín"
539,Proveedor,Techsupply Sas Corp,950527385-3,3106619187.0,techsupplysa@hotmail.com,"Transversal 15 #84-62, Ibagué"
540,Proveedor,Logística Express Corp,886023850-5,3505485520.0,logísticaexp@yahoo.com,"Diagonal 36 #7-9, Pereira"
541,Proveedor,Corporación Integral & Cía,Sin documento,3189939831.0,corporacióni@empresa.co,"Diagonal 80 #48-87, Bogotá"
542,Proveedor,Red De Proveedores,904873035-2,3122290961.0,reddeproveed@gmail.com,"Carrera 36 #15-90, Cali"
543,Proveedor,Logística Express & Cía,878697073-6,3183215051.0,logísticaexp@outlook.com,Sin dirección
544,Proveedor,Suministros Globales,939484561-5,3146751103.0,suministrosg@empresa.co,"Diagonal 76 #86-90, Cúcuta"
545,Cliente,Red De Proveedores Ltda,952270458-2,3506142132.0,reddeproveed@hotmail.com,"Avenida 30 #62-48, Cartagena"
546,Cliente,Comercial Del Norte Sas,Sin documento,3103697606.0,comercialdel@yahoo.com,"Avenida 24 #23-91, Cali"
547,Cliente,Importadora Del Valle,954222926-2,3155368907.0,importadorad@empresa.co,"Carrera 27 #72-91, Medellín"
548,Cliente,Soluciones Empresariales Sas,920374268-8,3109953043.0,solucionesem@empresa.co,"Calle 118 #4-52, Bucaramanga"
549,Proveedor,Red De Proveedores Sa,801152742-8,3166557966.0,reddeproveed@empresa.co,"Diagonal 115 #38-97, Ibagué"
550,Cliente,Nexo Comercial Corp,890914909-1,3199035971.0,Sin correo,"Carrera 87 #71-15, Cartagena"
551,Cliente,Globaltrade Colombia Sas,Sin documento,3131923311.0,globaltradec@yahoo.com,"Carrera 75 #68-29, Cartagena"
552,Cliente,Suministros Globales & Cía,981747819-1,3167617330.0,suministrosg@hotmail.com,"Diagonal 41 #78-78, Cúcuta"
553,Proveedor,Soluciones Empresariales Ltda,992190060-6,3137477894.0,solucionesem@empresa.co,"Calle 37 #45-45, Cartagena"
554,Proveedor,Cadena De Valor Sas,995381647-7,3197972774.0,cadenadevalo@outlook.com,"Avenida 21 #94-55, Manizales"
555,Cliente,Proveedores Unidos Sas,927402991-8,3132109238.0,proveedoresu@yahoo.com,"Diagonal 12 #1-53, Cartagena"
556,Proveedor,Cadena De Valor Sas Ltda,853487795-2,3217405029.0,cadenadevalo@empresa.co,"Transversal 63 #6-39, Ibagué"
558,Cliente,Almacenes Progreso Sas,984641499-3,3003002438.0,almacenespro@empresa.co,"Diagonal 9 #77-96, Pereira"
559,Cliente,Nexo Comercial Ltda,Sin documento,3193006281.0,nexocomercia@empresa.co,"Transversal 94 #74-3, Cartagena"
560,Cliente,Comercial Del Norte Sas,923760547-2,3133739867.0,Sin correo,"Avenida 47 #54-82, Pereira"
561,Proveedor,Grupo Comercial Xyz & Cía,937939987-3,3204074382.0,grupocomerci@gmail.com,"Transversal 97 #22-70, Pereira"
562,Cliente,Grupo Comercial Xyz Sa,825725084-8,3176899361.0,grupocomerci@hotmail.com,"Calle 18 #67-37, Pereira"
563,Proveedor,Almacenes Progreso Sa,827492584-3,3109445363.0,almacenespro@hotmail.com,"Carrera 102 #72-79, Cúcuta"
564,Proveedor,Cadena De Valor Sas Corp,912030533-7,3502281784.0,cadenadevalo@gmail.com,"Carrera 119 #3-62, Pereira"
565,Cliente,Soluciones Empresariales Sas,960430085-8,3206738565.0,solucionesem@hotmail.com,"Avenida 4 #96-16, Barranquilla"
566,Proveedor,Mercantil Del Sur Sa,856328766-2,3018127046.0,Sin correo,"Calle 3 #62-97, Manizales"
567,Proveedor,Importadora Del Valle,925918333-1,3505244844.0,importadorad@gmail.com,"Calle 39 #86-2, Bogotá"
568,Proveedor,Globaltrade Colombia Sas,849601993-5,3002523024.0,globaltradec@hotmail.com,"Avenida 75 #45-46, Cali"
569,Proveedor,Globaltrade Colombia Sas,826603479-9,3201234617.0,globaltradec@yahoo.com,"Carrera 92 #25-37, Cali"
570,Proveedor,Cadena De Valor Sas,Sin documento,3218964404.0,cadenadevalo@empresa.co,"Transversal 24 #57-87, Bogotá"
572,Proveedor,Grupo Comercial Xyz & Cía,822078264-5,3152941503.0,grupocomerci@outlook.com,"Avenida 59 #77-95, Cartagena"
573,Cliente,Red De Proveedores Sas,878004476-6,3112167847.0,reddeproveed@outlook.com,"Avenida 23 #2-87, Bucaramanga"
574,Proveedor,Distribuidora Latina Ltda,832002296-2,3147721360.0,distribuidor@yahoo.com,"Calle 95 #22-9, Pereira"
575,Cliente,Inversiones Omega Sas,832953718-3,3218125354.0,inversioneso@outlook.com,"Avenida 98 #92-99, Ibagué"
577,Proveedor,Corporación Integral Sas,807978846-1,3191886716.0,corporacióni@gmail.com,"Diagonal 87 #4-23, Manizales"
578,Cliente,Inversiones Omega Sas,966957930-9,3012283746.0,inversioneso@yahoo.com,"Diagonal 102 #60-26, Cartagena"
579,Cliente,Corporación Integral & Cía,945609623-5,3201296459.0,corporacióni@gmail.com,"Diagonal 113 #16-50, Bucaramanga"
580,Cliente,Distribuidora Latina Ltda,809658608-0,3106084244.0,distribuidor@hotmail.com,"Diagonal 56 #18-40, Manizales"
581,Cliente,Importadora Del Valle & Cía,977188496-8,3188882244.0,importadorad@outlook.com,"Transversal 110 #21-65, Medellín"
582,Cliente,Corporación Integral & Cía,965608483-5,3205772070.0,corporacióni@empresa.co,"Calle 4 #76-6, Cali"
583,Proveedor,Soluciones Empresariales Corp,967813230-5,3142633262.0,solucionesem@outlook.com,"Avenida 46 #53-45, Medellín"
584,Cliente,Mercantil Del Sur Sas,959056508-1,3502098911.0,mercantildel@empresa.co,"Calle 44 #22-3, Cúcuta"
585,Cliente,Red De Proveedores Corp,952484600-8,3508066104.0,reddeproveed@empresa.co,"Calle 90 #61-76, Medellín"
586,Cliente,Distribuidora Latina & Cía,Sin documento,3019193298.0,distribuidor@gmail.com,"Carrera 44 #64-65, Pereira"
587,Cliente,Grupo Comercial Xyz Sa,854159168-7,3182263679.0,grupocomerci@yahoo.com,"Carrera 37 #34-7, Cartagena"
588,Proveedor,Distribuidora Latina Sas,992657962-9,3016651204.0,distribuidor@empresa.co,"Calle 73 #68-61, Manizales"
589,Cliente,Suministros Globales Corp,935463142-4,3146257190.0,suministrosg@hotmail.com,"Diagonal 52 #33-80, Cúcuta"
590,Proveedor,Cadena De Valor Sas Sas,968535572-8,3214129604.0,cadenadevalo@yahoo.com,Sin dirección
591,Cliente,Cadena De Valor Sas & Cía,951965725-0,3164366315.0,cadenadevalo@empresa.co,"Diagonal 19 #31-20, Cartagena"
592,Proveedor,Almacenes Progreso Sa,970168614-3,3217919567.0,almacenespro@empresa.co,"Avenida 83 #21-33, Ibagué"
593,Proveedor,Mercantil Del Sur,851517062-0,3116210006.0,mercantildel@outlook.com,"Diagonal 72 #56-55, Medellín"
594,Proveedor,Abastecedores Nacionales Sas,869362874-4,3183952542.0,abastecedore@gmail.com,"Diagonal 101 #3-8, Bogotá"
595,Cliente,Grupo Comercial Xyz,897558637-1,3143358208.0,grupocomerci@hotmail.com,"Calle 74 #95-65, Bogotá"
596,Cliente,Nexo Comercial & Cía,933265077-1,3113051464.0,nexocomercia@empresa.co,"Avenida 107 #75-95, Manizales"
597,Proveedor,Mercantil Del Sur Ltda,838729306-1,3104592146.0,mercantildel@empresa.co,"Diagonal 53 #33-76, Medellín"
598,Proveedor,Soluciones Empresariales Corp,884957123-8,3148966730.0,solucionesem@hotmail.com,"Avenida 113 #19-47, Bucaramanga"
599,Proveedor,Grupo Comercial Xyz,998494520-0,3195021093.0,grupocomerci@empresa.co,"Transversal 50 #40-82, Pereira"
600,Proveedor,Importadora Del Valle & Cía,918756597-6,3007593035.0,importadorad@empresa.co,"Avenida 12 #97-31, Cartagena"
601,Cliente,Techsupply Sas Ltda,972987727-6,3201568440.0,techsupplysa@empresa.co,"Calle 106 #63-61, Manizales"
602,Cliente,Inversiones Omega Corp,826949729-2,3195378351.0,inversioneso@yahoo.com,"Calle 46 #54-78, Cúcuta"
603,Proveedor,Red De Proveedores Corp,813985170-2,3188439100.0,reddeproveed@hotmail.com,"Calle 52 #26-81, Cartagena"
604,Proveedor,Suministros Globales,867002447-8,3193182597.0,suministrosg@yahoo.com,"Diagonal 102 #41-58, Bucaramanga"
605,Proveedor,Proveedores Unidos Sa,984540483-9,3216495887.0,proveedoresu@empresa.co,"Carrera 11 #54-48, Cali"
606,Proveedor,Distribuidora Latina & Cía,805565911-0,3504837070.0,Sin correo,"Diagonal 26 #34-90, Cali"
607,Cliente,Globaltrade Colombia Ltda,840064315-1,3133854188.0,globaltradec@yahoo.com,"Calle 2 #92-68, Manizales"
608,Cliente,Red De Proveedores Corp,831812916-3,3194408213.0,reddeproveed@hotmail.com,"Avenida 37 #96-64, Manizales"
609,Cliente,Globaltrade Colombia Sas,995074210-3,3144026104.0,globaltradec@outlook.com,"Carrera 4 #38-34, Barranquilla"
610,Cliente,Mercantil Del Sur Sa,823015301-0,3153234807.0,mercantildel@empresa.co,"Diagonal 88 #28-92, Manizales"
611,Proveedor,Globaltrade Colombia Sa,825576374-8,3001874304.0,globaltradec@empresa.co,"Carrera 61 #46-78, Ibagué"
612,Cliente,Comercial Del Norte,Sin documento,3146075231.0,comercialdel@outlook.com,"Avenida 17 #72-6, Ibagué"
613,Cliente,Techsupply Sas & Cía,891047061-7,3102504043.0,techsupplysa@empresa.co,"Transversal 56 #19-34, Bogotá"
614,Cliente,Proveedores Unidos Ltda,896795733-6,3125416038.0,proveedoresu@yahoo.com,"Avenida 67 #41-56, Cali"
615,Cliente,Corporación Integral Sas,814286723-3,3101915485.0,corporacióni@hotmail.com,"Carrera 5 #61-34, Cali"
616,Cliente,Almacenes Progreso,810949941-7,3139140297.0,almacenespro@outlook.com,"Diagonal 15 #93-19, Bogotá"
617,Proveedor,Logística Express Sa,845176345-8,3215576682.0,logísticaexp@yahoo.com,"Transversal 28 #75-1, Cúcuta"
618,Proveedor,Techsupply Sas Ltda,866077383-7,3182582179.0,techsupplysa@empresa.co,"Calle 37 #88-88, Bogotá"
619,Cliente,Nexo Comercial,841278789-0,3018721431.0,nexocomercia@outlook.com,"Diagonal 81 #35-77, Medellín"
620,Cliente,Comercial Del Norte Corp,887218831-9,3104546147.0,comercialdel@gmail.com,"Avenida 42 #8-96, Bogotá"
621,Proveedor,Globaltrade Colombia Ltda,907067763-4,3105027876.0,globaltradec@outlook.com,"Calle 3 #27-21, Manizales"
622,Proveedor,Grupo Comercial Xyz Corp,832373849-4,3158253770.0,grupocomerci@empresa.co,"Transversal 17 #46-86, Bogotá"
623,Cliente,Servicios Y Bienes Sa Sas,919572536-6,3155504336.0,serviciosybi@yahoo.com,"Transversal 55 #12-97, Manizales"
624,Cliente,Globaltrade Colombia Sas,969298552-6,3011678438.0,globaltradec@yahoo.com,"Avenida 60 #87-29, Cali"
625,Proveedor,Servicios Y Bienes Sa Corp,878034998-7,3142328472.0,serviciosybi@outlook.com,"Avenida 20 #17-88, Cartagena"
626,Cliente,Servicios Y Bienes Sa Ltda,952615137-0,Sin teléfono,serviciosybi@gmail.com,"Transversal 14 #66-55, Manizales"
627,Cliente,Nexo Comercial Sa,868413515-9,3019446398.0,nexocomercia@gmail.com,"Calle 95 #85-60, Cali"
628,Proveedor,Distribuidora Latina,911736677-4,3138633602.0,distribuidor@outlook.com,"Transversal 104 #34-44, Cali"
629,Cliente,Suministros Globales Corp,980766789-1,3149965341.0,suministrosg@gmail.com,"Calle 51 #15-2, Cali"
630,Cliente,Red De Proveedores Corp,976554587-9,3199165848.0,reddeproveed@empresa.co,"Transversal 105 #79-47, Manizales"
631,Proveedor,Suministros Globales Sas,803724789-3,3011266510.0,suministrosg@hotmail.com,"Calle 27 #62-84, Cali"
632,Proveedor,Almacenes Progreso Corp,823110561-4,3208774990.0,almacenespro@hotmail.com,"Diagonal 55 #3-15, Cali"
633,Cliente,Red De Proveedores Ltda,805268790-7,3175070650.0,Sin correo,"Avenida 73 #51-7, Pereira"
634,Cliente,Almacenes Progreso Ltda,997857952-9,3175878387.0,almacenespro@gmail.com,"Diagonal 52 #63-66, Ibagué"
636,Cliente,Red De Proveedores Corp,805585317-2,3124224602.0,reddeproveed@outlook.com,"Avenida 57 #30-65, Barranquilla"
637,Cliente,Inversiones Omega & Cía,835207609-4,3197549342.0,inversioneso@outlook.com,"Avenida 102 #61-21, Ibagué"
638,Cliente,Suministros Globales Corp,834654093-2,3113622515.0,suministrosg@yahoo.com,"Diagonal 13 #54-64, Cartagena"
639,Cliente,Cadena De Valor Sas,896311084-4,3133660958.0,cadenadevalo@hotmail.com,"Transversal 5 #9-44, Manizales"
640,Proveedor,Importadora Del Valle & Cía,930557691-4,3136959954.0,importadorad@gmail.com,"Transversal 35 #20-89, Cúcuta"
641,Proveedor,Importadora Del Valle Corp,917528211-7,3212861110.0,importadorad@gmail.com,"Transversal 79 #14-72, Medellín"
642,Proveedor,Techsupply Sas Corp,855132945-5,3105901010.0,techsupplysa@outlook.com,"Transversal 64 #94-13, Cali"
643,Proveedor,Inversiones Omega Sas,854194523-7,Sin teléfono,inversioneso@hotmail.com,"Diagonal 44 #37-65, Cali"
644,Cliente,Soluciones Empresariales Corp,896809476-3,3109886057.0,solucionesem@outlook.com,"Carrera 18 #55-53, Manizales"
645,Cliente,Servicios Y Bienes Sa Corp,807989424-7,3101166911.0,serviciosybi@yahoo.com,"Calle 11 #44-41, Manizales"
646,Proveedor,Techsupply Sas Ltda,905566608-0,3183532555.0,techsupplysa@yahoo.com,"Calle 81 #92-85, Cúcuta"
647,Cliente,Almacenes Progreso Ltda,993689883-5,3506774002.0,almacenespro@gmail.com,"Avenida 116 #68-79, Cali"
648,Proveedor,Red De Proveedores Corp,946143050-9,3208417942.0,Sin correo,"Diagonal 100 #26-39, Bogotá"
649,Proveedor,Inversiones Omega Ltda,939712521-8,3124585870.0,inversioneso@gmail.com,"Transversal 71 #40-67, Pereira"
650,Proveedor,Techsupply Sas,944937064-9,3125049009.0,techsupplysa@empresa.co,"Diagonal 65 #15-94, Medellín"
651,Cliente,Abastecedores Nacionales Corp,833235804-0,3203092954.0,abastecedore@outlook.com,"Avenida 74 #95-1, Bucaramanga"
652,Proveedor,Mercantil Del Sur Corp,894042909-4,3123348331.0,mercantildel@outlook.com,"Transversal 95 #32-14, Pereira"
653,Cliente,Logística Express Sa,826303409-2,3198141928.0,logísticaexp@outlook.com,"Calle 12 #8-55, Cali"
654,Cliente,Red De Proveedores,981683140-8,3149706452.0,reddeproveed@outlook.com,"Avenida 75 #64-82, Manizales"
655,Cliente,Corporación Integral Corp,843712774-2,3163132786.0,corporacióni@outlook.com,"Diagonal 17 #91-66, Cúcuta"
656,Proveedor,Red De Proveedores Ltda,842101334-8,3132992563.0,reddeproveed@yahoo.com,Sin dirección
657,Proveedor,Servicios Y Bienes Sa Sas,899715008-4,3136087859.0,serviciosybi@empresa.co,"Diagonal 4 #19-19, Ibagué"
658,Proveedor,Grupo Comercial Xyz Sa,849144392-7,3003052321.0,grupocomerci@yahoo.com,"Avenida 9 #6-54, Bucaramanga"
659,Cliente,Nexo Comercial Ltda,901282209-7,3213228175.0,nexocomercia@hotmail.com,"Transversal 82 #59-98, Bucaramanga"
660,Cliente,Proveedores Unidos Corp,823975306-9,3187872422.0,Sin correo,"Carrera 116 #51-44, Cúcuta"
661,Cliente,Red De Proveedores Corp,973386898-1,3213778554.0,reddeproveed@gmail.com,"Transversal 81 #99-91, Cartagena"
662,Proveedor,Importadora Del Valle Corp,851654156-9,3161887084.0,importadorad@yahoo.com,"Transversal 25 #97-61, Cúcuta"
663,Proveedor,Importadora Del Valle Corp,805093183-4,3204452834.0,importadorad@hotmail.com,"Transversal 57 #11-69, Ibagué"
664,Cliente,Nexo Comercial,806244681-5,3144028421.0,nexocomercia@outlook.com,Sin dirección
